,clim_gamma,clim_c1,clim_c2,clim_kappa1,clim_kappa2,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
939746,2.103631979289621,8.320398465551868,92.3111279270902,1.0546048370596746,0.8246409559058948,1.2553843297821228,0.3230603338815366,0.6805763522019577,8.462876277211514,35.353769174881286,0.0008318967087132,1.6534867569785212,0.002840681598048,0.0188640930757739,-0.0037125400147986,-0.0012807925035864,-4.178382179469559e-05,-1.3414131410605798e-05,-0.0005214625248172,-1.6309112300546732e-06,-5.611447707104533e-05,-8.611771574158317e-06,0.0600319046248043,5.975698535315098e-45,0.8837701410916317,-1.2968793635593263,0.0001962664065868,0.0017197387378771,-2.3471724547847737e-05,0.0001101048481251,2.981270505129874e-05,0.0010535778458004,1.0746153606934234,1.0231722612733898,1.0765930087513709,1.2714926339307242,1.065250548253287,0.7283348104073182,0.7848523852284147,0.518933372627916,1.0190426286749994,278.90759442098675,376314417
950764,2.9840225033718477,7.085447079471443,99.72387872434228,2.0727791955984136,0.8662179120885914,1.388990417082679,0.5719138785907014,0.5874798408683015,9.51346967222967,34.84652305429508,0.0020881565236517,-0.0354710892520591,0.0046589445810015,0.0307768861778898,-0.0028509073214721,-0.0072737361806489,-4.9904206421643296e-05,-1.6450309210683666e-05,-0.0005518276835533,-2.394248193294841e-06,-3.800757573215359e-05,-6.122934795694438e-06,0.0009820901999584,5.554901615531951e-07,1.227504847840154e-12,0.6095804168313301,0.0002292362752494,0.0009405147911463,-9.411864322992756e-05,0.0002003558915532,0.0003382868361778,0.0006652462121385,1.0362810688469932,1.0155826413097877,0.8339694727745711,1.0964854912246826,0.8472760825091639,0.8099907667640425,0.929573285193476,1.778157746835249,1.0746114922750558,276.2916104991306,380710599
952831,2.407783985479437,8.60446156913856,92.47463605940268,1.2763181514533888,0.9536282551663172,1.318070032042771,0.5425680529898095,0.7014434576419445,8.487579016953832,29.659580919582016,0.0088587578443884,6.458914181840919,-0.0023729202394436,0.0327556410179203,-0.0024830802871369,-0.0024162795943501,-6.407371173533802e-05,-3.208048788619289e-05,-0.0005201471547599,-2.242555386392824e-06,-2.9691870535137707e-05,-9.964366829610814e-06,0.0092347710340997,0.1139572950669566,3.0295728133252747e-10,-0.9291922940009694,0.0001870350604364,0.0011739340410306,-0.0001503694840922,0.0001220674319439,3.221957244130967e-05,0.0007713129686734,0.9706227468165102,0.9252296988896346,1.0182022998199904,0.7492776322626591,1.263049891698498,0.8331735305665404,0.9724225077337056,0.7922065481525291,1.0204258578362186,273.7721740976668,381535332
958036,1.8767258674125835,5.086025917853823,126.79419142549467,1.6719718964189585,0.7515561918558342,1.4059731718931237,0.9954459300863344,0.4668136508079153,9.545705215418511,35.308519612914644,0.0046045862334698,-1.6308746825492837,0.0020618254340315,0.0032244739744295,-0.0046439574084136,-0.0058539878904326,-5.25281673302745e-05,8.062588254183796e-06,-0.000517610306005,-2.602033747005949e-06,-3.763383317513772e-05,-5.861811866836552e-06,0.0135826214413697,7.413787281676551e-35,0.0127884196886549,-0.2493428856247072,0.0002425187122943,0.0011508325728863,-1.750299777465301e-05,0.0001825439430553,5.57684663460754e-05,0.0013702104493489,0.9560275154468892,1.0476283111640137,1.0527499067542498,0.9807259603410912,1.224743695779598,0.898315366040012,0.7313174479973412,1.2768446224494887,1.0762476548687412,278.4954325556725,383612127
961058,1.1515367667092749,7.314314090409053,96.75184145862052,0.5236182376251256,0.6617271037375814,1.4099058894692562,0.0565301423879621,0.6686072383618814,7.714659728001858,32.48832781581676,0.0075415712549636,3.015147699342312,-0.0023034191820811,0.0018349982117175,-0.0049172303307898,-0.0029367203715383,-6.627730763988324e-05,4.67938486390889e-06,-0.0005011261352766,-1.3620122347053472e-06,-6.770485444779979e-05,-8.376253854278914e-06,0.0103246707208912,2077.170961101624,1.770235404396925e-05,-1.2731904869049688,0.0002815769978541,0.0011147884226482,-5.2133820472610375e-05,0.000157384467166,-4.073711906147536e-05,0.0010449901781076,1.1381272385475445,1.0542713808660211,0.9919882958737578,2.0091650203089992,0.2466688931833162,0.8631792407330806,0.9550433510902218,2.8270110659943333,0.9761250135898396,277.83429251333,384817905
961097,2.2214641405925484,10.022067719987964,59.46735665770802,0.6052126602201738,0.8021789756504656,1.7922646631095671,0.6009375544280705,0.6595993450403558,8.679572918082524,28.395925519072986,0.0116444104568014,1.4482784109902915,-0.0017236129798074,0.00941593353273,-0.0055127847784041,-0.0028220362150834,-7.898980163991562e-05,-3.1996246678358394e-05,-0.0005610677944948,-2.5381583668285685e-06,-7.861178632244411e-06,-7.760388416036326e-06,0.051882265890996,4.664703459050972e-43,1.0110872484703048,-1.2359903564024184,0.00017234748801,0.0015338419548957,-4.500362950942438e-05,0.0002331352392525,-8.57131071678204e-05,0.0019248190867516,0.8273212902710456,0.9758031299608808,0.849360142464192,1.6951334613266922,1.3430275281333903,0.8647972391625108,0.9643475026354332,1.0548065845602206,1.0310151516115804,277.33514789108665,384833466
961189,1.0591086631713391,8.01458790943527,76.47673301129875,1.2397866721315989,0.6991534717569259,1.0653564892719538,0.0918436048186799,0.3951272917857839,7.129546859011377,37.49321109008942,-0.0003840613419499,1.2918685519559767,0.0027329390220598,0.0153863867930219,-0.0030069590944538,-0.002497168624086,-9.336498682769524e-05,-1.279233689393938e-05,-0.000551235850693,-3.2385200418723403e-06,-3.764834141797445e-05,-7.3062819662984815e-06,9.28188173372178e-07,2.356998430854295e-09,8.070353017344768e-06,-5744.163539154306,0.0002808333633853,0.0015474467306339,-3.929712723013204e-05,8.604527544290391e-05,1.0721401007252784e-05,0.0015571684074453,1.1051450301074095,0.9698520654801898,1.1378845344682886,1.7669177462183798,1.074472682422989,1.0938215768278574,0.8689669154689781,1.2539270319766125,0.939549111439455,277.36411281473505,384870174
962226,1.5986688052223292,8.461558291554699,88.42002149517013,0.7648408119174043,0.6874689507963376,1.1407395140983512,0.1372017866417347,0.3078985680760459,6.479196309406316,35.12336577198795,0.004184036026186,2.203658519229131,0.0012724851018016,0.0284644597793338,-0.0047795835282095,-0.0032321010216697,-0.0001033068371845,-1.7083370449840802e-05,-0.0005686516030439,-2.373134739972545e-06,-4.071735544264968e-05,-6.8138571009770685e-06,8.469121512347103e-07,9.0719778542705e-05,6.394796643779565e-07,-2301.603834786692,0.0002825615003071,0.0007909487753845,-0.000166871071361,8.550675341488395e-05,6.53060788229733e-05,0.0013296023622351,1.0142083178933137,1.198739139710466,0.7770410169871795,1.570482824758085,1.004374889023765,0.834354672478231,1.2821523696719297,1.487927250663196,0.901421904430238,274.045852176654,385283937
962968,2.464555012850673,7.550539089092758,97.40134119883032,0.8665865826016408,0.6723103468043502,1.055293750961086,0.4251726664641291,0.3652970831389859,6.160246396593176,38.36012353367823,-0.000686362477616,1.814274163717698,0.0026533406874474,0.0194157685366584,-0.0034913019214968,-0.0020251117211195,-7.517895203627031e-05,-9.156362781535788e-07,-0.0005660442776858,-3.0288322141690787e-06,-4.328087454041649e-05,-7.759702127666908e-06,0.0724612422622483,2.143093943020013e-40,0.7416228717268263,-1.741885524335545,0.0002334502656119,0.0014046320348032,5.149567188690143e-05,0.0001013683687366,5.743440193521607e-05,0.0008208105001586,0.9688198060129474,1.066445735842443,0.9859985383869858,0.7214800832457573,1.3415691834758372,0.6769384201682047,1.0526187429794478,1.374264547625033,0.8831676104404595,275.88871228459834,385579995
975223,2.624485923858402,9.742829700536214,77.52844935188753,0.5275890532874585,0.7375808649094076,1.2115407621337717,0.2415203464100309,0.527661121762969,6.28799578453004,42.10584683364732,-0.0042796126207004,-0.4000345975236157,0.0046522492504772,0.0045103655124222,-0.0030093186130096,-0.0010130446970201,-5.036094260950164e-05,-3.0118082110421888e-05,-0.0005046146964949,-9.056334493482792e-07,-3.007138730105969e-05,-7.798959104354836e-06,0.0039455227255564,3.578039668546659,1.3585678279664117e-11,-1.3825332832636277,0.0002558356098693,0.0012275731859285,-3.832496775256993e-05,0.0001789647528798,3.4060103162134525e-05,0.0014218256345784,1.1026305761036916,0.8889021038258493,1.0959578097073135,1.427338881573144,0.9693287433220464,1.025490347957642,0.8625949222954838,1.6869734285538045,0.8901199345068926,275.69570150656546,390469740
982589,2.381567720663195,5.821382610274784,102.78257597712454,2.200240397509976,0.9225869050167984,1.3736954578741494,1.0187728917415044,0.5270422099657777,9.381165554317882,30.439960463354563,0.0055303998508488,1.951736022871177,0.0030965046219115,0.0186135703252177,-0.0025850133758423,-0.0020049586119253,-5.483740455576181e-05,-2.5617172137589687e-05,-0.0005849611775899,-2.9916470569198603e-06,-3.366313265623937e-05,-7.464428218965117e-06,1.1801592581195066e-06,0.0002490480069699,1.9363955480475958e-06,-185.10586468765285,0.0001661873145641,0.0012766954637953,1.4037538607519072e-05,0.0002109655230158,1.9995697240264816e-05,0.0020059879208528,0.882750202360039,0.9260931510241446,1.109699497877107,0.5974786912197914,1.0124923996387654,0.9377276208620208,0.8859745545640123,1.305767093864234,1.0679375336986876,277.67411102033884,393408774
987846,2.7040837891225333,7.575837220857734,122.69311431492169,1.0070076655014109,0.7421942324804665,1.4791737648208216,0.6064977529067084,0.6547150467633026,8.315634864177628,38.55800503543568,-0.0026324697845579,0.3354545290475768,0.0048301335971871,0.0256467829132948,-0.0050470319178972,-0.0039817856527141,-6.18993493037359e-05,-2.297073574985261e-05,-0.00063566953975,-4.296330060621152e-07,-3.641355441412941e-05,-7.229369449709779e-06,0.013758013553776,0.0188577139129601,1.2270660623341267e-16,-0.871949045699016,0.0002089363242724,0.0005281929702703,-9.157663851799124e-05,0.0001508974580529,0.0001630403709428,0.001656334809976,1.0810912211805237,1.082343271196899,1.012775746692084,0.925671247353548,0.8912915617982663,1.0384883169247403,0.9426953574749468,-0.3561981039825668,1.0111124795038968,278.684960001007,395506317
988707,1.850826848211203,5.880531568287218,147.14929502268885,1.4336277174713727,0.9736057159281328,1.3554395664658645,0.5987460933606201,0.7271588184200828,8.163298389707645,33.29695426378369,0.0015486532477896,4.824395108706295,0.0020875644447345,0.0167214294297693,-0.0011295465414257,-0.0009372455509873,-5.676428721958169e-05,-3.63706997054959e-05,-0.000601310892812,-2.251010565148578e-06,-3.651307032118516e-05,-7.732497044296926e-06,0.0061365391576823,2.860222720870649e-13,0.0131245334192408,-1.5309018322085743,0.0002398634711979,0.0013680252748197,-3.4364868500818855e-05,1.6222806633928077e-05,0.0005754389041823,0.0014280628600325,0.8785201478724195,1.049176799772548,1.1342040555884263,1.2980536143795756,1.0127382719926006,1.1282643023037786,1.2924112626595825,0.109233747252829,1.0023865809804342,276.7410466392718,395849856
991471,1.1055169932256528,7.460121304792762,91.33690685277396,1.1416434015659185,0.6952070750815406,1.2742694939069557,0.3397360298550244,0.8421214277910454,8.825483105403594,32.99285783073576,0.0025384010154101,4.53764757608044,0.0005133172860593,0.0228846902761881,-0.0029412940229925,-0.0016882582084067,-8.011631144771202e-05,-6.24443331045989e-06,-0.0005399912041061,-1.982313856650296e-06,-2.704500533909642e-05,-8.611349171384346e-06,0.0171417137663781,0.0018506828511203,7.587860629895297e-17,-0.8903509952052071,0.0002635148805773,0.0010533566108426,-5.7365312562370216e-05,0.000139235450517,-0.0002397938500132,0.0009002747271407,0.9810548585786364,1.002559906492054,0.9588663803290166,0.0521978002605267,0.959903553958472,1.0017327089899852,1.1052064364724554,1.1259536517326192,1.038972231283239,278.9565958925714,396952692
992957,1.9907251842647609,6.310842800862663,78.07862032072642,1.574220503177187,0.9286050957278256,1.47487381968509,0.771336127219704,0.6151110683721162,9.136789292287649,39.506491282835086,-0.0045782593690173,0.8424185081918811,0.0053180816521281,0.0213004966040937,-0.0015244440110882,-0.0020477760079109,-5.851317853642115e-05,-4.147808429729912e-05,-0.0006250456335359,-2.4790264419747782e-06,-3.784889794514884e-05,-6.547836896232037e-06,0.0005999885153222,28.41473558151624,1.603274422134103e-15,-0.818547234499515,0.0002227321250041,0.0015690532995316,3.879600050637904e-05,0.000250083861771,8.817880174028284e-05,0.0005598122212681,1.2668831376098788,1.104020004180846,1.17138647369337,-0.9806942135345134,0.8479233103259103,1.0954944268480833,1.024714579574861,0.2016435446252545,1.055811939878832,278.5237595597635,397545606
1004552,2.803997703102067,7.720079670569652,127.58407123839432,1.0659029047668156,0.8474457839703091,1.649743452112717,0.6980920939048915,0.6268952694406698,9.400572181174727,36.05441142060784,-0.0014060293207951,1.003031977130459,0.0047507312247536,0.017768852127343,-0.0058527878209351,0.0007826032601898,-6.471246149343143e-05,-1.6602522403724037e-05,-0.0005101481516528,-8.601645597205888e-07,-4.825717476575873e-05,-5.885997370686992e-06,0.0038145854410938,0.0098766140586413,0.0154129516738927,-3.014764749245197,0.0002559078052787,0.0010224395595096,3.426870782990785e-05,6.993829388148975e-05,-0.0001388015488977,0.0012057988371193,1.0425572542574268,0.9950682419961364,0.9724550751532772,1.96677998497636,0.6825030086357029,1.0509145971742704,0.8588478910888829,1.6643461496358865,1.0690333339658675,280.1180486442204,402172011
1005672,2.9760288538571293,6.178516207160686,72.77739760550945,1.4845693786937273,0.7349506217591517,1.6446455545184888,0.6402204230539748,0.4599488037568812,8.606605555695934,32.96324542307146,0.0037318271924914,3.009160072090831,0.00209829459489,0.0211317262700017,-0.0023488700345635,-0.002722150640634,-4.251956226277778e-05,-2.378617250839661e-05,-0.0005641391085989,-2.907396665516066e-06,-3.931928745862322e-05,-8.806644836204387e-06,1.8478354357503943e-06,0.0001362020200556,1.0974249284019882e-06,-647.3126994391152,0.0002643500467106,0.001760763655764,1.0721904483832943e-05,6.710664208067509e-05,0.0004014739767028,0.0011059649789294,0.7988527732118811,0.94151319902973,1.133350636891325,1.1966534830346032,1.032013859988178,0.9754033962198414,1.1177366011543486,2.2010561875152783,1.027134261876251,275.0140933076325,402618891
1016736,2.5828600407147557,6.830906797019774,166.3923012593726,1.1399122412214742,0.6754569250341119,0.9089221473754392,0.504406270399191,0.7553848443585722,6.402443897862798,35.20646387641428,0.0019182603298634,0.294054007650837,0.0038829294425781,0.0078658253083628,-0.0018705369271124,-0.003851799044814,-4.3574420633874655e-05,-2.924722001995474e-05,-0.0005365564742501,-1.2109365269641495e-06,-1.2166546908656007e-05,-7.162614414354324e-06,0.0249284003107251,1274.2341891330311,2.5960797445957837e-17,-0.6715843768520346,0.0001694474333271,0.0008195646615062,-8.188388607077757e-05,5.863658561737362e-05,-0.0002507600737909,0.0014494451417443,1.090266974431169,1.0153154649040956,0.945292609782912,1.317615461658169,0.6055800054993058,1.104301617862808,1.0617337115438088,1.4170129945222512,0.897130118599878,277.21767663694726,407033427
1021434,1.0813161266166214,5.07327890416551,85.42905448442009,1.3271851967026145,0.7703190598503723,1.4629602031083755,0.4468895652673552,0.4776829414343069,8.35066623260293,33.21457199216141,0.0035713478486211,-0.3459227498178661,0.0044956184767092,0.0205435026434145,-0.0018252113519104,-0.0014236261767241,-7.038552640478615e-05,-5.113381837705768e-05,-0.0005161717791531,-2.6418738329327044e-06,-4.07136667629122e-05,-8.086765943297589e-06,0.0005076238780445,0.0125683081886914,1.105070925167526e-14,-5.728460430741569,0.0001881690306469,0.0011858227451359,-9.61038653857948e-05,0.0001008336794237,0.000159991825536,0.0007567624053954,1.0078918088079465,0.9361893300314688,0.9898532046832744,1.2577120356793463,1.0863424035803413,1.138681930279261,1.1217007075045846,1.0990471525436805,1.0131453176655123,278.8623622255465,408907929
1030451,1.977294986780668,6.576391125875244,100.9170880052244,1.398431090073465,0.7147994089335643,1.038327675166206,0.5143073345292611,0.573697838169127,7.2568752143680095,34.35622986674409,0.0047146585698157,2.867651222080552,0.0001170146776147,0.0151523520962776,-0.0057414332592417,-0.0044110904254531,-8.08462851754499e-05,-2.4053156322031e-05,-0.0005260563174344,-1.78819544947475e-06,-4.5703728088457566e-05,-6.2907158254202485e-06,3.140684811256076e-07,5.602657466553894e-09,1.2529177123696312e-06,-9497.225614558609,0.0002206659139265,0.0011679935089703,1.6601312409663852e-06,0.0001033653372822,-0.0001002319926033,0.0018202068399295,1.0739906663453789,1.0424597233085335,0.9554942542421324,-0.6464679668333768,1.515210076898792,0.9040911270419832,0.8945284948612836,2.5127161264467115,0.9472296752941494,273.4698967434938,412505712
1031315,5.875425998341192,7.661920720307413,120.19503631254622,1.4854361840464627,0.7473476091423248,0.9359187854781896,0.8612971120066337,0.7770606191361094,9.078432177266087,34.780415562751266,-0.000437626605029,2.8235565127940685,0.0027838720599169,0.0113517813266698,-0.0063790133958594,-0.003606913969063,-6.652826010947574e-05,-2.785374765064484e-05,-0.0005910941481459,-1.0021737823962798e-06,-4.3771422689704254e-05,-7.95808854884456e-06,0.0062000356293872,635.9369227569097,7.317817211941743e-17,-0.4296614354606401,0.0002010639431969,0.001385484877858,-9.177854784788824e-05,3.468325472271035e-05,5.916745418801163e-06,0.0015389700876198,1.002475448870796,1.0288052043781264,1.0513003830458647,1.1634706856554793,1.2340785225096145,1.3828718033082328,0.9812681088980262,0.4873578000528088,1.052677369455955,282.1206695082913,412850448
1037300,1.18907350751561,5.220395325538517,73.19927117448975,1.2619956106772603,0.7392956738729879,1.5208749187764885,0.6226903123219033,0.4092566977795543,7.322676096517142,39.140866870607,-0.0014294591202407,-1.5549178055974964,0.004290288172863,0.0164432880307916,-0.0044649338664912,-0.0029919622403392,-7.092266111043548e-05,-2.4154858199524635e-05,-0.000563140380788,-2.767569650603108e-06,-9.843483127131668e-06,-7.614760352525026e-06,0.0006938755392445,0.0030957347031478,3.9988419824338135e-14,-5.320109567677563,0.0001958199793988,0.0008214259508991,-5.096348575100881e-05,0.0001704815327999,0.0005223814687641,0.0001208743712545,1.0025630550438749,1.1180130315380117,0.984245176827116,0.6620927201516815,1.1225694320328,0.9968433373034288,1.2220361369460364,0.286827266390677,0.9514916014738544,279.2696423161105,415238463
1041945,3.467495980359802,6.612388450313,101.62950212537116,1.6836343894895205,0.7615267026331914,1.412738764944162,0.7560070008682808,0.6659806809236464,9.372808376150296,29.106832983409703,0.0116229102629765,0.5231496610851867,-0.0013266893696021,0.0090355640349321,-0.0024127629410055,-0.0004526477847593,-5.343961265028492e-05,-3.632084776821288e-05,-0.0005817052377386,-3.657560942326034e-07,-3.991487197483068e-05,-7.573929685366314e-06,0.0183060492945412,0.0009342023805902,8.87440688469569e-06,-0.1604144729252396,0.000169500233872,0.0014090398510437,-0.0001798297918921,0.0001926468297295,6.684697756315232e-05,0.0002108853169175,1.0702440966368565,0.9611117953812846,0.8527757197360619,1.2190713032967466,1.157118868719782,1.0975221891706697,0.8681448658428922,0.9013527319566236,1.0675029390074595,276.34603510933005,417091818
1043185,2.4701875428071163,6.347100348534128,128.72876495590333,1.9447860340985943,0.9136246237869022,1.0433472642803676,1.0430466392969149,0.7894281108233352,9.375836549059716,36.791255412528,-0.0008205541517765,-1.349002261748259,0.0059198088986025,0.0205126420513869,-0.0033813243473159,-0.0062277696282821,-5.6449684915335535e-05,2.675313641403973e-06,-0.000523192642385,-2.3278366107100364e-06,-8.062636472330384e-07,-7.109997728488917e-06,0.0065920639426275,0.0025302411206572,0.0288017603542188,-0.405102712170364,0.0002537404976934,0.0015063673270487,-8.411685607829592e-05,0.0002012335692164,-4.268681892057779e-05,0.0014549941889936,1.0344404370416154,1.0157202371262637,0.8837755976312239,0.5165117970431876,1.2008037969885688,1.1862157524092245,0.9006650984608696,1.5977277132853558,1.067643755440512,278.92880438840257,417586578
1047777,2.105185473140617,5.443748806482574,165.0023411377712,1.5649488040584325,0.7037962737402995,1.2296590679266686,0.7467545069932359,0.608692373928259,7.401843518915796,35.917874832643285,0.0018651272737732,-0.1446819584091434,0.0047078555637205,-0.005744263969879,-0.0048497599960924,-0.0025505039030839,-6.770526492120027e-05,-2.7837592611762933e-05,-0.0005624951117357,-2.584966607297722e-06,-6.03393155086403e-05,-8.149069272429223e-06,0.0203143479953737,127629.34889974206,8.727309825423645e-18,-0.685189892235105,0.0002365390874163,0.0017574269540016,-0.000156551501575,0.000188800991376,9.374118901288588e-05,0.0015328047177997,1.140227332979984,0.9028319446575368,1.1849337679265337,1.5629144237505332,0.920012627156089,0.990135235472328,0.836876017504618,3.48206993496382,0.9568306347208676,274.5570202224376,419418786
1047833,2.6668626448440005,5.550027102340765,99.31861928209425,0.9525279748478104,0.777609860157315,1.0878702819309007,0.5398113248505759,0.5084827443623282,8.72088229623671,36.010361294503,-0.0023818104565384,2.507393037959028,0.0038747482243298,0.011882166541522,-0.0028616097460799,-0.004792927378247,-3.90020912181857e-05,-2.8811314534130884e-05,-0.0005581437294948,-2.109905081027684e-06,-2.273706900902701e-05,-6.99913096413222e-06,0.0089290948334933,42.93334801817454,7.39596134725928e-17,-0.7233691141542963,0.0002546815586369,0.0014005132348956,-5.200872378736813e-05,5.012082348625834e-05,-8.129036456820054e-05,0.0016286674943295,1.038428323125572,0.969372161018166,1.0697430656120022,1.537436289518326,1.5542392045179303,0.948928919072046,1.4593093520432991,1.6941123000279272,1.033234183788174,281.3402896015423,419441130
1049154,1.8138705631784244,5.684215755479171,65.01894864684745,2.0249454571706185,0.7250748309910898,1.47166827647556,0.4668729365005423,0.0249328020212635,5.40621605199048,33.76746509689917,0.0034724701884993,1.0235691719118551,0.002139383193848,0.0279089379838293,-0.004377508515844,-0.0024433167747173,-6.208060338791278e-05,-2.863184686875305e-06,-0.0005074191245408,-2.6244485499213123e-06,-3.090095576683415e-05,-7.283758891494312e-06,0.0049429069612775,0.3776035687764896,0.0057349053791604,-0.5357069717415632,0.0001995272376401,0.0013597951148684,-8.539416326834383e-05,5.234873738735159e-05,-6.986188717594161e-05,0.0008214191207855,1.0402134631210225,0.877113684883113,0.9430211906794624,1.146236020957211,0.7723452837004204,0.7857629726749382,0.926114283551094,2.83643550206941,0.8340307744518266,278.8217300220796,419968209
1049745,3.80555981190461,6.660195445405627,103.62466345945064,1.5198044712575858,0.8188026461146767,1.0031893745336091,0.806767662198606,0.5953206847449197,7.328483789354227,37.05388711385788,-0.000124016320391,0.085074739420397,0.0040774514400772,0.0308061219355119,-0.0013132688265818,0.0002571311703213,-6.54914861924881e-05,-1.1156092360044497e-06,-0.0005658813651059,-3.154372093714117e-06,-8.189450888424697e-05,-8.232694698979501e-06,0.0484352868643797,4.2288475759563495e-38,3.24601482714472e-12,-0.715831057538947,0.0001429079409912,0.0013811428428621,-8.581267825527142e-05,-1.8290462295990053e-05,0.0001487601788791,0.0021586387671878,1.2250458633200316,1.1324910192238895,0.7836129675404208,1.6725828599762584,1.3503783540240797,1.0618290483678272,1.287427828499884,2.216903445346305,0.951839047786214,278.2036561115911,420204018
1050659,1.4571566388365176,9.318476571574264,102.32177576396936,0.6923962731610662,0.8488233249201196,1.480463770115312,0.3002307532567919,0.6560546210467271,7.192804377425627,38.22869445208162,-0.0017415343329072,1.5159567876981042,0.0023784244217398,0.0163004656076956,-0.0038673464552112,-0.0028480866971747,-6.109333255103935e-05,1.2304727221232153e-05,-0.0005465295668601,-1.63483038311285e-06,-5.059844794037838e-05,-7.483270560560475e-06,0.0030023246520554,1.3204976649366554e-19,0.0018003070295677,-2.810985724696369,0.0002255341512605,0.0004086405151321,6.6084541908485885e-06,0.0001982743406007,0.0002720279979616,4.364122252920673e-05,0.8988336493413339,0.8846839157201918,0.8870467706306756,0.5304675550058799,0.9336929697778048,0.9668962124401526,0.9835077130339596,0.9290529282373516,0.9432000099958716,278.8977880839358,420568704
1051661,2.102852273950396,5.82913116409177,62.04887637083468,1.6128066287233385,0.5806484386493511,1.5129040088893435,0.6255267944956945,0.1852052774080852,5.823150118608142,37.32213976420731,-2.204547134341313e-06,-2.114814715096843,0.0058468894369869,0.0075275647679591,-0.0059614556408741,-0.0009853840295977,-8.612909053623946e-05,8.227722738640885e-06,-0.0006370181249908,-1.80818243149939e-06,-2.794786236594343e-05,-6.784218396900867e-06,0.0232670609661719,2.428870598475534,6.640099865664291e-17,-0.2559189333785375,0.0002660123559753,0.0010447309439214,8.854002510890998e-06,0.0001022550053337,-0.0003288671175041,0.0019817053587971,0.9487912116972405,1.0128890416109937,1.1481760524251272,1.7121300141945643,0.7318893702970466,1.1489013835296538,0.4561091437513392,0.8877267024843289,0.8617000315189394,279.17542388626475,420968502
1052850,2.2438838251914097,7.551176243690866,74.63253144214825,1.357410388561492,0.7217305089433429,1.112678454185828,0.4790688032751202,0.4508834917483487,6.903872982706973,31.09703284137362,0.0059864010441637,6.04235861365208,-0.0016852257507257,0.0081170346072447,-0.0026148018962574,-0.0039899554851992,-6.55842524192117e-05,-9.749594864881587e-06,-0.0005143116701847,2.097301831280034e-07,-2.7886207815387796e-05,-7.658628639049668e-06,0.000579402718465,3.997565540407692,9.255406519606347e-15,-0.9832996476104348,0.0002626432087495,0.0008374676898884,7.456901623353849e-05,-3.2208683104299e-05,-0.0001814846585639,0.0020291224330748,1.2895550888439815,1.000136299887798,1.3297927644107883,2.5343489211305927,1.2807808412936812,0.905025365691416,1.332192503974289,0.3512559226247079,0.9254199365192792,277.7740051168456,421442913
1055234,3.185984117790684,8.159773138942986,85.7951299283113,1.145777686826323,0.6820372576317639,1.458930085510877,0.6734786579938375,0.6131038467476921,9.145870999444432,36.9660907168166,0.0007116150062773,0.650640215299018,0.0022642311574887,0.0391466302478805,-0.0041800421451916,-0.0009936509778744,-7.614897077247665e-05,-8.285460717621696e-06,-0.0005378775582911,-3.1977037143501105e-06,-5.167250613763993e-05,-8.079272110572132e-06,0.0029437753853932,0.0002176809730335,0.0333155586496888,-3.1598268673733343,0.0002101167540232,0.0012928638504175,-9.756341374929954e-05,0.0001398910616242,0.0001923204428823,0.0005700253731488,1.1053928696069948,0.8926234946936906,0.8344730753511777,0.2741409440969202,0.7558514086385912,0.7711123705898312,1.1351314488320705,0.8189317871729589,1.0562158086687008,278.40708824005884,422394129
1056308,3.617725466164949,6.590483320288501,126.53955534138132,2.0113413439202734,0.8662667361238141,0.8907788933805475,1.1596789123002669,0.7859696863527531,9.27089270064048,29.11286943806825,0.0085956072057521,3.488535846166501,-0.0016960409835717,0.0291768326671437,-0.0031185770275234,-0.0016500136011062,-8.43305475400205e-05,-2.2920836154163985e-05,-0.0005401463692275,-2.0217376077688795e-06,3.059848297088233e-06,-6.384818903324979e-06,0.0051860494691608,6.403972716448718e-16,0.0295532884155439,-1.8105823140772856,0.0002525452626045,0.0011052719193666,4.837057772070232e-05,3.691877281704034e-05,-0.0001890955642947,0.0018153650216188,1.1765676549022064,1.0859791388490947,1.1567394598942575,1.025045958229096,0.386883636721988,1.1719548955472758,0.5811607523710908,0.2630084991055648,1.0623538286154115,277.67779904850755,422822655
